,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yuen Long,"Block 1, Grandeur Terrace",3426,
1,Kwai Tsing,"Kwai Yan House, Kwai Fong Estate",3464,
2,Kowloon City,"Block 1, Palm Mansions, Site 4, Whampoa Garden",3513,
3,Sham Shui Po,"Mei Shing House, Shek Kip Mei Estate",3514,
4,Sham Shui Po,"Block A, Hung Yu Mansion",3515,
5,Eastern,"Tower 3, Fleur Pavilia",3516,
6,Kowloon City,"Rear Block, 65 South Wall Road",3517,
7,Eastern,"Tower 3, Fleur Pavilia",3518,
8,Yau Tsim Mong,Po Hing Building,3519,
9,Tuen Mun,"Block 5, Botania Villa",3520,
10,Eastern,"Sui Hei House, Siu Sai Wan Estate",3521,
11,Tsuen Wan,"Wing Shue House, Lei Muk Shue Estate",3522,
12,Kwun Tong,"Sau Wah House, Sau Mau Ping Estate",3523,
13,Kwai Tsing,"On Tao House, Cheung On Estate",3524,
14,Tsuen Wan,"Wing Shue House, Lei Muk Shue Estate",3525,
15,Kwai Tsing,"On Tao House, Cheung On Estate",3526,
16,Sham Shui Po,Yau Hing Building,3527,
17,Sha Tin,"Block 4, City One Shatin",3528,
18,Sha Tin,"Block 4, Ravana Garden",3529,
19,Wong Tai Sin,Laurels Industrial Centre,3530,
20,Wong Tai Sin,"Toa Yuen House, Chuk Yuen North Estate",3530,
21,North,"Cheong Yun House, Cheong Shing Court",3531,
22,Tsuen Wan,"Tower 5, Vision City",3532,
23,Kwai Tsing,"Hang Chun House, Cheung Hang Estate",3532,
24,Sham Shui Po,Yau Hing Building,3533,
25,Tai Po,"Shin Tsui House, Fu Shin Estate",3534,
26,Kwun Tong,Kwun Tong Mansion,3535,
27,North,"Ching Long House, Ching Ho Estate",3536,
28,Sha Tin,"Block 3, Grandway Garden",3537,
29,Sha Tin,"Tower 2, Court C, Dragons Range",3538,
30,Kwai Tsing,"Seung Lai House, Wah Lai Estate",3539,
31,Kwai Tsing,"Ching Yeung House, Cheung Ching Estate",3540,
32,Kwun Tong,"Tsui Lok House, Tsui Ping (South) Estate",3541,
33,Kwai Tsing,"Fu Man House, Tai Wo Hau Estate",3542,
34,Kwai Tsing,"Fu Man House, Tai Wo Hau Estate",3543,
